ID,Maker,Genmodel,Genmodel_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Seat_num,Door_num,issue,issue_id,Adv_day,breakdown_date,repair_complexity,repair_cost,repair_hours,repair_date,value
20473,Fiat,Punto,28_19,2018,6,Black,2002.0,Hatchback,95688,1.2L,Manual,Petrol,595.0,5.0,5.0,Brake Pads Worn,0,28,2018-06-28,1,402.975,2.0,2018-06-28,5.553.296.532.839.430
21495,Fiat,500,28_2,2018,8,Black,2016.0,Hatchback,11915,1.2L,Manual,Petrol,8499.0,4.0,3.0,Excessive Emissions,0,20,2018-08-20,1,276.491,1.0,2018-08-20,8.066.283.452.344.350
48097,Citroen,DS5,21_5,2018,4,White,2015.0,Hatchback,60000,1.6L,Manual,Diesel,9990.0,5.0,5.0,Radiator Leaking,0,11,2018-04-11,2,852.950.484.796.981,4.0,2018-04-12,947.806.296.239.589
13532,Ford,Fiesta,29_13,2018,8,Grey,2013.0,Hatchback,45000,1.5L,Manual,Diesel,4300.0,5.0,5.0,Flat Tyres,0,13,2018-08-13,1,21.29,1.0,2018-08-13,4.092.616.722.243.540
41891,DS,3 Cabrio,21_2,2018,4,Silver,2016.0,Convertible,27152,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,10690.0,5.0,2.0,Engine Issue,4,11,2018-04-11,2,934.5,20.0,2018-04-16,10.154.338.070.002.600
14571,Ford,Kuga,29_25,2018,5,White,2012.0,SUV,51063,2.0L,Automatic,Diesel,11799.0,5.0,5.0,Alternator Failing,0,5,2018-05-05,1,275.98,2.0,2018-05-05,1.121.346.362.025.410
30276,Fiat,Panda,28_18,2018,5,Red,2005.0,Hatchback,44000,1.1L,Manual,Petrol,900.0,4.0,5.0,Steering Wheel Shaking,0,9,2018-05-09,1,20.9,1.0,2018-05-09,8.527.105.965.546.730
38585,Citroen,C3 Aircross,18_9,2018,8,Blue,2018.0,SUV,50,1.2L,Manual,Petrol,13000.0,5.0,5.0,Brake Pads Worn,0,13,2018-08-13,2,47.221.968.574.712.300,28.499.604.460.388.400,2018-08-24,1.235.332.546.568.890
34305,Citroen,Berlingo,18_2,2018,1,Silver,2014.0,MPV,22000,1.6L,Automatic,Diesel,10699.0,5.0,5.0,Gear Box Issue,0,17,2018-01-17,2,186.99,4.0,2018-01-18,1.016.899.025.816.490
29453,Ford,S-Max,29_31,2018,1,Black,2015.0,MPV,100000,2.0L,Automatic,Diesel,7989.0,7.0,5.0,Radiator Leaking,0,23,2018-01-23,1,199.78,2.0,2018-01-23,7.583.227.106.351.310
19286,Ford,Focus,29_14,2018,6,Blue,2015.0,Hatchback,28818,1.0L,Manual,Petrol,9278.0,5.0,5.0,Engine Issue,4,4,2018-06-04,1,6.639.000.000.000.000,10.0,2018-06-06,8.809.295.701.174.290
39210,Honda,HR-V,34_8,2018,8,White,2016.0,SUV,8155,1.5L,Automatic,Petrol,22048.0,5.0,5.0,Excessive Emissions,0,24,2018-08-24,1,398.432,1.0,2018-08-24,20.941.975.934.022.900
30716,Citroen,C3,18_8,2018,7,White,2015.0,Hatchback,57372,1.4L,Manual,still_Diesel_but_you_found_an_easteregg,4990.0,5.0,5.0,Brake Pads Worn,0,9,2018-07-09,2,4.113.373.581.877.720,2.778.502.778.926.730,2018-07-18,4.738.810.558.149.920
25565,Citroen,C2,18_7,2018,8,Blue,2006.0,Hatchback,84500,1.1L,Manual,Petrol,795.0,4.0,3.0,Tyre Alignment,0,26,2018-08-26,2,200.795,1.0,2018-08-26,749.331.834.282.029
12070,Citroen,C4,18_12,2018,7,Gelb,2011.0,Hatchback,104730,1.6L,Manual,Diesel,2695.0,5.0,5.0,Tyre Alignment,0,4,2018-07-04,2,202.695,1.0,2018-07-04,25.670.764.681.522.500
18822,Honda,CR-V,34_3,2018,8,Black,2007.0,SUV,100000,2.2L,Manual,still_Diesel_but_you_found_an_easteregg,5995.0,5.0,5.0,Gear Box Issue,0,24,2018-08-24,1,99.95,2.0,2018-08-24,5.702.323.352.211.010
15110,Dacia,Sandero Stepway,22_4,2018,7,White,2016.0,Hatchback,17330,0.9L,Manual,Petrol,7700.0,5.0,5.0,Gear Box Issue,0,15,2018-07-15,1,117.0,2.0,2018-07-15,7.317.495.764.786.960
29976,Ford,Mondeo,29_27,2017,6,Grey,2008.0,Hatchback,77667,1.8L,Manual,Diesel,3295.0,5.0,5.0,Radiator Leaking,0,21,2017-06-21,1,105.9,2.0,2017-06-21,3.122.348.179.102.200
53612,Ford,Ranger,29_30,2018,6,Red,2016.0,Pickup,17310,2.2L,Manual,Diesel,18825.0,4.0,4.0,Excessive Emissions,0,16,2018-06-16,1,369.425,1.0,2018-06-16,17.888.967.986.742.300
645,Honda,CR-V,34_3,2018,4,Red,2017.0,SUV,8659,2.0L,Manual,Petrol,19400.0,5.0,5.0,Excessive Emissions,0,16,2018-04-16,1,37.46,1.0,2018-04-16,18.426.310.013.533
26405,Citroen,C4 Cactus,18_13,2021,5,Grey,2019.0,Hatchback,8822,1.2L,Manual,Petrol,11800.0,5.0,5.0,Sensor Malfunction,0,5,2021-05-05,2,710.0,6.0,2021-05-06,11.202.904.255.114.300
44409,Chevrolet,Orlando,16_13,2018,6,Gelb,2012.0,MPV,45412,1.8L,Automatic,Petrol,5950.0,7.0,5.0,Transmission Issue,1,15,2018-06-15,1,97.85,4.0,2018-06-16,5.648.946.394.569.400
17033,Citroen,C4 Cactus,18_13,2018,4,Purple,2016.0,Hatchback,21545,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,9225.0,5.0,5.0,Steering Wheel Shaking,0,13,2018-04-13,2,49.225,2.0,2018-04-13,8.767.718.889.055.290
30430,Fiat,Scudo,28_22,2017,11,Grey,2007.0,Wood,54233,2.0L,Manual,Diesel,13995.0,4.0,5.0,Alternator Failing,0,5,2017-11-05,1,-31.990.000.000.000.000,2.0,2017-11-05,1.329.429.901.866.120
6819,Ford,Kuga,29_25,2018,3,Silver,2009.0,SUV,90500,2.0L,Manual,Diesel,6290.0,5.0,5.0,Sensor Malfunction,0,19,2018-03-19,1,374.5,3.0,2018-03-19,5.979.890.954.677.330
41584,Ford,Fiesta,29_13,2018,8,Black,2014.0,Hatchback,49576,1.6L,Manual,Diesel,6490.0,5.0,5.0,Radiator Leaking,0,18,2018-08-18,1,8.768.956.530.695.300,2.0,2018-08-18,6.164.877.647.189.660
48788,Ford,C-Max,29_2,2021,5,White,2019.0,MPV,10495,1.0L,Manual,Petrol,11450.0,5.0,5.0,Gear Box Issue,0,3,2021-05-03,1,7.430.322.033.343.130,2.0,2021-05-03,1.087.124.250.710.820
45274,Honda,CR-V,34_3,2017,10,Grey,2007.0,SUV,98000,2.2L,Manual,Diesel,4294.0,5.0,5.0,Starter Motor Issue,0,11,2017-10-11,1,102.94,3.0,2017-10-11,4.082.385.337.731.740
14971,Ford,Mondeo,29_27,2018,5,White,2016.0,Hatchback,21437,1.5L,Manual,Diesel,14800.0,5.0,5.0,Tyre Alignment,0,9,2018-05-09,1,-6.571.564.267.151.700,37.512.614.715.307.000,2018-05-18,14.058.995.332.931.600
14897,Ford,Mondeo,29_27,2017,11,Black,2016.0,Estate,40000,2.0L,Manual,Diesel,14995.0,5.0,5.0,Engine Issue,2,28,2017-11-28,1,2569.25,16.0,2017-12-02,14.242.667.183.985.500
28780,Fiat,500,28_2,2018,6,White,2010.0,Hatchback,49293,1.2L,Manual,Petrol,3490.0,4.0,3.0,Radiator Leaking,0,23,2018-06-23,1,-109.8,2.0,2018-06-23,33.166.663.064.755.900
22937,Ford,Focus,29_14,2018,7,White,2013.0,Hatchback,58063,1.0L,Manual,Petrol,6714.0,5.0,5.0,Tyre Alignment,0,9,2018-07-09,1,10.6714,0.5,2018-07-09,6.373.214.966.266.210
9226,Citroen,C3,18_8,2021,5,Blue,2019.0,Hatchback,7249,1.2L,Manual,Petrol,9999.0,5.0,5.0,Starter Motor Issue,0,7,2021-05-07,2,-219.99,6.0,2021-05-08,9.497.954.630.089.860
328,Ford,Fiesta,29_13,2018,7,White,2005.0,Hatchback,88254,2.0L,Manual,Petrol,1985.0,5.0,3.0,Electrical Issue,1,15,2018-07-15,1,-41.985,2.0,2018-07-15,18.890.419.622.924.300
47178,Ford,Ka,29_23,2018,5,Gelb,2014.0,Hatchback,33920,1.2L,Manual,Petrol,5500.0,4.0,3.0,Gear Box Issue,0,22,2018-05-22,1,95.0,2.0,2018-05-22,5.226.682.715.297.420
51459,Honda,CR-V,34_3,2018,7,Blue,2007.0,SUV,134000,2.0L,Manual,Petrol,3990.0,5.0,5.0,Windscreen Crack,0,12,2018-07-12,1,10.788.707.688.293.000,8.248.896.926.069.550,2018-08-01,3.790.588.698.959.440
49569,Fiat,500,28_2,2018,6,Red,2016.0,Hatchback,7566,1.2L,Manual,Petrol,7599.0,4.0,3.0,Transmission Issue,3,7,2018-06-07,1,228.391,8.0,2018-06-09,7.213.620.040.569.650
8090,Ford,Fiesta,29_13,2021,5,Black,2019.0,Hatchback,10789,1.0L,Manual,Petrol,12300.0,5.0,5.0,Starter Motor Issue,0,14,2021-05-14,1,10.255.365.933.183.800,3.0,2021-05-14,11.686.581.463.407.000
10920,Fiat,500L,28_4,2018,5,Grey,2014.0,MPV,29297,1.3L,Automatic,Diesel,7600.0,5.0,5.0,Engine Issue,4,9,2018-05-09,1,580.0,10.0,2018-05-11,7.219.467.595.671.550
14653,Ford,C-Max,29_2,2018,7,Gelb,2015.0,MPV,38415,1.0L,Manual,Petrol,9795.0,5.0,5.0,Tyre Alignment,0,11,2018-07-11,1,10.9795,0.5,2018-07-11,929.929.658.192.561
30794,Ford,Kuga,29_25,2018,5,Blue,2010.0,SUV,66576,2.0L,Manual,Diesel,7998.0,5.0,5.0,Excessive Emissions,0,24,2018-05-24,1,271.982,1.0,2018-05-24,7.598.836.300.931.880
43896,Ford,Fusion,29_18,2018,4,Blue,2004.0,Hatchback,60957,1.4L,Manual,Petrol,1395.0,5.0,5.0,Warning Light,0,14,2018-04-14,1,193.95,9.0,2018-04-16,13.328.319.323.598.400
31212,Ford,Fiesta,29_13,2018,4,Silver,2013.0,Hatchback,66000,1.5L,Manual,Diesel,4794.0,5.0,5.0,Gear Box Issue,0,17,2018-04-17,1,-87.94,2.0,2018-04-17,4.557.784.536.395.280
38733,Ferrari,458,27_6,2018,1,Silver,2012.0,Convertible,13902,4.5L,Automatic,Petrol,162494.0,2.0,2.0,Gear Box Issue,0,4,2018-01-04,3,5.531.942.737.957.460,5.334.833.516.228.600,2018-01-17,15.437.485.201.096.400
24344,Abarth,595,2_4,2018,8,White,2018.0,Hatchback,780,1.4L,Manual,Petrol,11995.0,5.0,3.0,Flat Tyres,0,19,2018-08-19,2,435.985,2.0,2018-08-19,11.397.836.877.903.200
11209,Ford,Focus,29_14,2018,8,Silver,2012.0,Estate,66000,2.0L,Automatic,Diesel,6995.0,5.0,5.0,Steering Wheel Shaking,0,26,2018-08-26,1,26.995,1.0,2018-08-26,6.655.592.171.847.580
18690,Fiat,500X,28_5,2018,2,White,2017.0,Estate,10,1.6L,Manual,Petrol,11998.0,20.0,0.0,Warning Light,0,21,2018-02-21,1,299.98,9.0,2018-02-23,11.397.325.895.160.500
6973,Ford,Mustang,29_28,2018,4,Yellow,2017.0,Coupe,4000,5.0L,Manual,Petrol,30950.0,4.0,3.0,Tyre Alignment,0,20,2018-04-20,1,13.095,0.5,2018-04-20,29.406.517.430.506.300
14415,Ford,Focus,29_14,2018,7,Blue,2014.0,Hatchback,46000,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,8795.0,5.0,5.0,Electrical Issue,5,14,2018-07-14,1,2.330.233.285.649.560,2.397.591.148.137.450,2018-08-12,8.356.590.598.902.430
45218,Fiat,500,28_2,2018,6,Black,2014.0,Hatchback,27422,1.2L,Manual,Petrol,6495.0,4.0,3.0,Transmission Issue,3,17,2018-06-17,1,-218.455,8.0,2018-06-19,6.162.909.437.575.860
16182,Ford,Focus,29_14,2018,7,Orange,2009.0,Hatchback,63000,2.5L,Manual,Petrol,8995.0,5.0,3.0,Brake Pads Worn,0,9,2018-07-09,1,444.975,2.0,2018-07-09,8.560.329.129.504.470
42305,Citroen,C3,18_8,2018,6,Silver,2009.0,Hatchback,62823,1.4L,Manual,Diesel,2790.0,5.0,5.0,Flat Tyres,0,3,2018-06-03,2,40.837,2.0,2018-06-03,2.646.862.705.432.300
14070,Ford,Focus,29_14,2018,8,Silver,2017.0,Estate,5200,1.5L,Manual,Petrol,15995.0,5.0,5.0,Warning Light,0,6,2018-08-06,1,33.995.000.000.000.000,9.0,2018-08-08,15.194.828.758.917.100
5999,Fiat,500,28_2,2018,8,Pink,2016.0,Hatchback,28150,1.2L,Manual,Petrol,6990.0,4.0,3.0,Brake Pads Worn,0,23,2018-08-23,1,43.495,2.0,2018-08-23,6.642.621.060.496.190
10604,Hyundai,i30,36_10,2018,5,Blue,2013.0,Hatchback,56000,1.6L,Manual,Diesel,5995.0,5.0,5.0,Flat Tyres,0,16,2018-05-16,1,217.985,1.0,2018-05-16,5.696.418.564.287.460
7179,Ford,Kuga,29_25,2018,3,Gold,2014.0,SUV,4163,2.0L,Manual,Diesel,14800.0,5.0,5.0,Electrical Issue,5,13,2018-03-13,1,74.8,3.0,2018-03-13,14.054.262.414.480.600
35034,Ford,EcoSport,29_4,2018,7,Blue,2015.0,SUV,17880,1.5L,Manual,Diesel,9085.0,5.0,5.0,Engine Issue,2,8,2018-07-08,1,1682.75,16.0,2018-07-12,8.617.050.193.171.030
47037,Fiat,500,28_2,2018,5,Blue,2009.0,Hatchback,78000,1.2L,Manual,Petrol,3395.0,4.0,3.0,Flat Tyres,0,18,2018-05-18,1,-210.185,1.0,2018-05-18,3.231.902.105.628.560
42077,Fiat,500,28_2,2018,8,Blue,2013.0,Hatchback,46151,1.2L,Manual,Petrol,5200.0,4.0,3.0,Engine Issue,1,17,2018-08-17,1,-1200.0,8.0,2018-08-19,4.943.550.019.001.300
27614,Ford,Fiesta,29_13,2018,5,Brown,2017.0,Hatchback,2300,1.0L,Manual,Petrol,7600.0,5.0,5.0,Electrical Issue,4,8,2018-05-08,1,62.8,2.0,2018-05-08,7.218.397.674.043.560
4596,Ford,Focus C-Max,29_15,2018,8,Green,2006.0,MPV,100000,1.6L,Manual,Petrol,950.0,5.0,5.0,Gear Box Issue,0,28,2018-08-28,1,49.5,2.0,2018-08-28,9.039.150.584.556.600
3214,Ford,Kuga,29_25,2018,3,Green,2013.0,SUV,20342,2.0L,Manual,Diesel,11970.0,5.0,5.0,Radiator Leaking,0,1,2018-03-01,1,279.4,2.0,2018-03-01,1.137.037.501.781.790
27491,Ford,Fiesta,29_13,2018,8,Blue,2008.0,Hatchback,82000,1.4L,Manual,Diesel,2490.0,5.0,5.0,Gear Box Issue,0,9,2018-08-09,1,64.9,2.0,2018-08-09,23.761.537.845.464.100
31772,Ford,Ranger,29_30,2018,5,White,2008.0,Pickup,48000,2.5L,Manual,Diesel,6195.0,2.0,2.0,Flat Tyres,0,8,2018-05-08,1,-218.585,1.0,2018-05-08,5.879.009.573.289.890
22514,Ford,Fusion,29_18,2018,5,Silver,2012.0,Hatchback,27900,1.4L,Manual,Petrol,5290.0,5.0,5.0,Radiator Leaking,0,17,2018-05-17,1,145.8,2.0,2018-05-17,5.036.048.877.937.430
39053,Ford,Fusion,29_18,2018,4,Blue,2009.0,Hatchback,41428,1.4L,Manual,Petrol,2600.0,5.0,5.0,Flat Tyres,0,20,2018-04-20,1,20.78,1.0,2018-04-20,24.667.441.333.828.600
34721,Ford,Focus,29_14,2018,8,Grey,2017.0,Hatchback,16649,1.5L,Manual,Diesel,13000.0,5.0,5.0,Flat Tyres,0,19,2018-08-19,1,23.9,1.0,2018-08-19,12.348.115.293.340.900
51998,Ford,Mondeo,29_27,2018,7,White,2013.0,Estate,31091,1.6L,Manual,Petrol,8000.0,5.0,5.0,Alternator Failing,0,24,2018-07-24,1,200.0,2.0,2018-07-24,7.592.223.522.855.370
23737,Dacia,Duster,22_1,2021,6,White,2019.0,SUV,8152,1.0L,Manual,Petrol,12000.0,5.0,5.0,Radiator Leaking,0,3,2021-06-03,1,15.229.322.867.651.900,10.397.972.796.276.000,2021-06-22,11.404.157.673.350.600
47508,Citroen,C5,18_15,2018,8,Grey,2008.0,Saloon,77000,2.0L,Manual,Diesel,3000.0,5.0,4.0,Warning Light,0,27,2018-08-27,2,390.0,18.0,2018-08-31,2.849.814.448.866.850
44589,Ford,Fiesta,29_13,2018,6,Gelb,2018.0,Hatchback,4600,1.1L,Manual,Petrol,12849.0,5.0,5.0,Transmission Issue,1,4,2018-06-04,1,118.547,4.0,2018-06-05,12.209.788.264.322.100
32285,Fiat,Tipo,28_28,2018,5,Red,2018.0,Hatchback,12,1.3L,Manual,Diesel,12800.0,5.0,5.0,Electrical Issue,3,23,2018-05-23,1,84.0,1.0,2018-05-23,1.215.707.859.628.020
6961,Ford,Ka,29_23,2018,7,Gelb,2010.0,Hatchback,48920,1.2L,Manual,Petrol,2990.0,4.0,3.0,Sensor Malfunction,0,25,2018-07-25,1,209.5,3.0,2018-07-25,2.843.840.074.076.490
35900,Honda,CR-V,34_3,2018,5,Red,2012.0,SUV,72794,2.0L,Automatic,Petrol,10995.0,5.0,5.0,Electrical Issue,3,9,2018-05-09,1,74.975,1.0,2018-05-09,10.443.178.588.490.900
25300,Citroen,DS3,21_1,2018,2,Yellow,2010.0,Hatchback,76500,1.6L,Manual,Petrol,4595.0,5.0,3.0,Tyre Alignment,0,25,2018-02-25,2,10.879.667.811.032.100,1.0,2018-02-25,436.406.065.522.205
37296,Fiat,500,28_2,2018,7,Red,2016.0,Hatchback,13106,1.2L,Manual,Petrol,8249.0,4.0,3.0,Brake Pads Worn,0,5,2018-07-05,1,441.245,2.0,2018-07-05,7.831.332.736.231.270
26152,Citroen,Grand C4 Picasso,18_24,2018,3,Black,2016.0,MPV,19392,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,11995.0,5.0,5.0,Alternator Failing,0,12,2018-03-12,2,319.9,4.0,2018-03-13,11.396.290.180.309.300
19553,Fiat,500,28_2,2018,7,Beige,2015.0,Hatchback,27000,1.2L,Manual,Petrol,7995.0,4.0,3.0,Alternator Failing,0,4,2018-07-04,1,199.9,2.0,2018-07-04,7.598.729.171.442.940
32406,Citroen,C1,18_6,2018,4,Black,2006.0,Hatchback,110000,1.0L,Manual,Petrol,1895.0,4.0,5.0,Flat Tyres,0,27,2018-04-27,2,405.685,2.0,2018-04-27,17.941.048.676.872.700
47481,Ford,Galaxy,29_19,2018,3,Silver,2013.0,MPV,78000,2.0L,Automatic,Diesel,7695.0,7.0,5.0,Steering Wheel Shaking,0,26,2018-03-26,1,27.695,1.0,2018-03-26,730.492.413.850.836
49448,Ford,Mondeo,29_27,2018,7,Silver,2009.0,Hatchback,232267,2.0L,Manual,Diesel,1275.0,5.0,5.0,Transmission Issue,3,12,2018-07-12,1,171.475,8.0,2018-07-14,12.026.778.848.675.100
47494,Ford,C-Max,29_2,2018,8,Grey,2010.0,MPV,90000,1.8L,Manual,Diesel,2695.0,5.0,5.0,Excessive Emissions,0,4,2018-08-04,1,224.255,1.0,2018-08-04,2.558.382.937.829.060
44340,Honda,HR-V,34_8,2018,3,White,2015.0,SUV,13407,1.5L,Manual,Petrol,15498.0,5.0,5.0,Radiator Leaking,0,14,2018-03-14,1,349.96,2.0,2018-03-14,14.731.831.387.307.700
3702,Fiat,500,28_2,2018,5,Grey,2013.0,Hatchback,58612,1.2L,Manual,Petrol,4900.0,4.0,3.0,Starter Motor Issue,0,12,2018-05-12,1,109.0,3.0,2018-05-12,4.651.060.416.718.740
36798,Ford,Ka,29_23,2018,7,Blue,2010.0,Hatchback,45233,1.2L,Manual,Petrol,3750.0,4.0,3.0,Radiator Leaking,0,13,2018-07-13,1,115.0,2.0,2018-07-13,35.645.368.282.600.300
47463,DS,3,21_1,2017,9,Black,2015.0,Hatchback,29874,1.6L,Manual,Diesel,8970.0,5.0,3.0,Alternator Failing,0,23,2017-09-23,2,259.4,4.0,2017-09-24,8.520.459.882.018.060
23423,Fiat,Bravo,28_10,2018,5,Silver,2008.0,Hatchback,92000,1.9L,Manual,Diesel,1700.0,5.0,5.0,Transmission Issue,2,17,2018-05-17,1,4.136.058.747.184.610,3.0,2018-05-17,16.183.359.445.223.500
12616,Citroen,DS3,21_1,2018,7,Silver,2015.0,Hatchback,13025,1.6L,Manual,Petrol,8295.0,5.0,3.0,Radiator Leaking,0,14,2018-07-14,2,245.9,4.0,2018-07-15,7.880.671.671.775.660
1420,Fiat,500,28_2,2018,6,Green,2017.0,Hatchback,8032,1.2L,Manual,Petrol,8995.0,4.0,3.0,Windscreen Crack,0,3,2018-06-03,1,25.397,1.0,2018-06-03,853.314.950.522.831
20245,Ferrari,458,27_6,2018,4,Red,2013.0,Convertible,13554,4.5L,Automatic,Petrol,182000.0,2.0,2.0,Excessive Emissions,0,4,2018-04-04,3,223.8,3.0,2018-04-04,17.290.334.806.794.200
51637,Great Wall,Steed,32_1,2018,1,Silver,2013.0,Pickup,58680,2.0L,Manual,Diesel,8154.0,5.0,4.0,Alternator Failing,0,1,2018-01-01,2,-14.462.113.301.525.200,9.229.311.181.207.270,2018-01-21,774.390.860.893.092
43142,Ford,Ka,29_23,2018,3,Gelb,2008.0,Hatchback,31000,1.3L,Manual,Petrol,1500.0,5.0,3.0,Radiator Leaking,0,8,2018-03-08,1,70.0,2.0,2018-03-08,14.295.222.846.461.000
50932,Ford,Focus,29_14,2018,7,Blue,2012.0,Hatchback,42000,1.6L,Manual,Diesel,7490.0,5.0,5.0,Warning Light,0,24,2018-07-24,1,254.9,9.0,2018-07-26,7.125.529.599.013.490
35149,Fiat,Punto Evo,28_20,2018,8,Black,2011.0,Hatchback,34100,1.2L,Manual,Petrol,3495.0,4.0,3.0,Electrical Issue,3,2,2018-08-02,1,37.475,1.0,2018-08-02,33.165.184.266.194.600
47690,Ford,B-Max,29_1,2018,6,White,2013.0,MPV,27000,1.6L,Automatic,Petrol,5000.0,5.0,5.0,Alternator Failing,0,27,2018-06-27,1,140.0,2.0,2018-06-27,474.412.498.433.504
27291,Citroen,C3,18_8,2018,7,Grey,2012.0,Hatchback,84722,1.4L,Manual,Petrol,3895.0,5.0,5.0,Sensor Malfunction,0,28,2018-07-28,2,314.75,6.0,2018-07-29,36.986.035.682.307.700
339,Fiat,Grande Punto,28_15,2018,5,Orange,2006.0,Hatchback,166255,1.4L,Manual,Petrol,500.0,5.0,3.0,Gear Box Issue,0,5,2018-05-05,1,45.0,2.0,2018-05-05,4.682.001.049.205.190
14133,Dacia,Sandero,22_3,2018,4,White,2018.0,Hatchback,25,1.5L,Manual,Diesel,8690.0,5.0,5.0,Windscreen Crack,0,22,2018-04-22,1,1.021.132.835.890.400,9.009.783.717.251.350,2018-05-14,8.250.668.345.752.270
14163,Ford,Fiesta,29_13,2018,8,Red,2006.0,Hatchback,62123,1.6L,Manual,Diesel,2390.0,5.0,5.0,Engine Issue,1,28,2018-08-28,1,638.0,8.0,2018-08-30,2.273.662.209.108.560
20621,Ford,Kuga,29_25,2018,6,Black,2011.0,SUV,42400,2.0L,Manual,Diesel,9800.0,5.0,5.0,Brake Pads Worn,0,11,2018-06-11,1,44.9,2.0,2018-06-11,929.757.483.201.502
50102,Citroen,C3,18_8,2018,7,Blue,2015.0,Hatchback,19217,1.0L,Manual,Petrol,6300.0,5.0,5.0,Starter Motor Issue,0,15,2018-07-15,2,183.0,6.0,2018-07-16,5.989.054.483.639.250
27744,Honda,CR-V,34_3,2018,5,Silver,2005.0,SUV,124000,2.2L,Manual,Diesel,2295.0,5.0,5.0,Excessive Emissions,0,27,2018-05-27,1,220.655,1.0,2018-05-27,21.704.024.677.526.700
41744,Fiat,Grande Punto,28_15,2018,8,Blue,2008.0,Hatchback,77884,1.2L,Manual,Petrol,1850.0,4.0,3.0,Gear Box Issue,0,21,2018-08-21,1,2.252.953.922.309.710,1.841.015.021.601.780,2018-09-06,17.585.839.569.062.400
51973,Ford,Fiesta,29_13,2018,6,Black,2008.0,Hatchback,66000,1.25L,Manual,Petrol,2550.0,5.0,3.0,Radiator Leaking,0,6,2018-06-06,1,-91.0,2.0,2018-06-06,24.188.186.810.339.000
16941,Ford,Mondeo,29_27,2018,7,Black,2008.0,Estate,88000,1.8L,Manual,Diesel,3295.0,5.0,5.0,Transmission Issue,3,1,2018-07-01,1,591.999.348.883.924,8.0,2018-07-03,3.131.690.950.860.650
5209,Fiat,500C,28_3,2018,5,Red,2014.0,Convertible,21765,1.2L,Manual,Petrol,7500.0,4.0,2.0,Warning Light,0,4,2018-05-04,1,11.421.155.954.569.900,8.850.391.973.794.160,2018-05-15,71.274.037.284.103.400
15839,Honda,Jazz,34_11,2018,8,Red,2016.0,Hatchback,12739,1.3L,Manual,Petrol,10490.0,5.0,5.0,Steering Wheel Shaking,0,18,2018-08-18,1,30.49,1.0,2018-08-18,9.961.076.573.023.420
31437,Citroen,Grand C4 Picasso,18_24,2018,4,Silver,2015.0,MPV,23324,1.6L,Automatic,Diesel,10000.0,7.0,5.0,Radiator Leaking,0,9,2018-04-09,2,280.0,4.0,2018-04-10,949.474.449.845.658
40338,Ford,Kuga,29_25,2018,5,Gelb,2017.0,SUV,6,1.5L,Automatic,Diesel,21650.0,5.0,5.0,Excessive Emissions,0,13,2018-05-13,1,39.485,1.0,2018-05-13,2.056.615.024.189.130
31419,Ford,Focus,29_14,2018,8,Blue,2008.0,Hatchback,140000,1.6L,Manual,Diesel,1380.0,5.0,5.0,Windscreen Crack,0,26,2018-08-26,1,20.828,1.0,2018-08-26,13.120.854.720.012.000
10544,Ford,B-Max,29_1,2018,6,White,2013.0,MPV,12000,1.6L,Automatic,Petrol,7795.0,5.0,5.0,Steering Wheel Shaking,0,2,2018-06-02,1,14.611.088.701.384.400,9.527.954.579.865.140,2018-06-25,7.411.220.085.762.870
12755,Citroen,C3,18_8,2018,5,Silver,2002.0,Hatchback,85000,1.4L,Manual,Petrol,700.0,5.0,5.0,Electrical Issue,4,21,2018-05-21,2,82.1,4.0,2018-05-22,6.642.612.477.837.380
27232,Ford,Mondeo,29_27,2018,5,Silver,2010.0,Hatchback,112753,2.0L,Automatic,Diesel,4489.0,5.0,5.0,Windscreen Crack,0,18,2018-05-18,1,226.934,1.0,2018-05-18,4.268.012.835.991.960
25695,Ford,Focus,29_14,2018,5,Gelb,2008.0,Hatchback,102000,2.5L,Manual,Petrol,5950.0,5.0,3.0,Windscreen Crack,0,15,2018-05-15,1,23.57,1.0,2018-05-15,564.946.187.838.766
17131,Ford,Kuga,29_25,2017,7,White,2008.0,SUV,76000,2.0L,Manual,Diesel,7295.0,5.0,5.0,Excessive Emissions,0,4,2017-07-04,1,265.655,1.0,2017-07-04,6.936.919.427.524.160
13544,Fiat,Panda,28_18,2018,4,Beige,2008.0,Hatchback,51000,1.2L,Automatic,Petrol,2690.0,16.0,0.0,Excessive Emissions,0,27,2018-04-27,1,22.421,1.0,2018-04-27,255.427.043.306.028
44411,Fiat,500L,28_4,2018,8,Grey,2014.0,MPV,35559,1.4L,Manual,Petrol,6690.0,5.0,5.0,Tyre Alignment,0,9,2018-08-09,1,10.669,0.5,2018-08-09,636.223.452.724.653
19339,Ford,Focus,29_14,2018,5,Gelb,2005.0,Hatchback,190000,1.6L,Manual,Diesel,695.0,5.0,5.0,Electrical Issue,2,1,2018-05-01,1,11.39,0.5,2018-05-01,6.591.461.632.745.170
